customer_key,customer_id,first_name,last_name,full_name,email,phone,country,city,location_key,kyc_status,preferred_channel,join_date,customer_segment,is_fraud_target
7820,NAB-C007820,Oliver,Nkosi,Oliver Nkosi,oliver.nkosi7820@email.com,+2349017254121,Canada,Ottawa,39,Verified,Web Banking,2022-01-25,Retail,0
7821,NAB-C007821,Kojo,Mthembu,Kojo Mthembu,kojo.mthembu7821@email.com,+2348426605375,South Africa,Durban,22,Verified,Mobile Banking,2023-09-13,Corporate,0
7822,NAB-C007822,Hadiza,Yusuf,Hadiza Yusuf,hadiza.yusuf7822@email.com,+2348789032981,Nigeria,Benin City,8,Verified,Branch,2019-05-13,Retail,0
7823,NAB-C007823,Hauwa,Tinubu,Hauwa Tinubu,hauwa.tinubu7823@email.com,+2348612131284,France,Lyon,46,Verified,Mobile Banking,2019-09-22,Premium,0
7824,NAB-C007824,Lindiwe,Okafor,Lindiwe Okafor,lindiwe.okafor7824@email.com,+2348413647276,Nigeria,Kaduna,6,Pending,Web Banking,2020-12-01,Premium,0
7825,NAB-C007825,Ngozi,Garcia,Ngozi Garcia,ngozi.garcia7825@email.com,+2347872498636,Nigeria,Port Harcourt,4,Verified,Web Banking,2021-04-17,Premium,0
7826,NAB-C007826,Lily,Taylor,Lily Taylor,lily.taylor7826@email.com,+2347842546671,Nigeria,Kaduna,6,Pending,Web Banking,2020-08-16,Premium,0
7827,NAB-C007827,James,Ikenna,James Ikenna,james.ikenna7827@email.com,+2348708642464,Ghana,Sekondi-Takoradi,18,Verified,Web Banking,2019-09-13,SME,0
7828,NAB-C007828,Usman,Wike,Usman Wike,usman.wike7828@email.com,+2347248825653,Nigeria,Benin City,8,Verified,Web Banking,2023-01-17,Premium,0
7829,NAB-C007829,Patience,Evans,Patience Evans,patience.evans7829@email.com,+2348478077877,South Africa,Pretoria,23,Verified,Mobile Banking,2019-08-12,SME,0
7830,NAB-C007830,Bola,Onuoha,Bola Onuoha,bola.onuoha7830@email.com,+2347365356843,United Kingdom,London,9,Verified,Web Banking,2022-06-07,Corporate,0
7831,NAB-C007831,Lebo,Gonzalez,Lebo Gonzalez,lebo.gonzalez7831@email.com,+2348536974448,Nigeria,Lagos,1,Verified,Branch,2020-05-21,Premium,0
7832,NAB-C007832,Jack,Tinubu,Jack Tinubu,jack.tinubu7832@email.com,+2348682219826,Ghana,Cape Coast,19,Expired,POS,2020-07-04,SME,0
7833,NAB-C007833,Zainab,Osei,Zainab Osei,zainab.osei7833@email.com,+2348978175724,South Africa,Cape Town,21,Verified,Mobile Banking,2023-09-29,SME,0
7834,NAB-C007834,Daniel,Idris,Daniel Idris,daniel.idris7834@email.com,+2348142443697,Ghana,Kumasi,16,Verified,ATM,2020-01-17,Premium,0
7835,NAB-C007835,Seun,Mthembu,Seun Mthembu,seun.mthembu7835@email.com,+2347554496291,Kenya,Kisumu,27,Verified,Mobile Banking,2022-12-23,Corporate,0
7836,NAB-C007836,Abena,Gonzalez,Abena Gonzalez,abena.gonzalez7836@email.com,+2347196998387,UAE,Dubai,50,Verified,Web Banking,2022-09-17,Premium,0
7837,NAB-C007837,Bongani,Hernandez,Bongani Hernandez,bongani.hernandez7837@email.com,+2347474065781,United States,Houston,33,Verified,Mobile Banking,2023-07-28,Retail,0
7838,NAB-C007838,Seun,Saleh,Seun Saleh,seun.saleh7838@email.com,+2348953661003,Nigeria,Kano,3,Verified,Mobile Banking,2019-09-21,Premium,0
7839,NAB-C007839,Chukwuemeka,Smith,Chukwuemeka Smith,chukwuemeka.smith7839@email.com,+2348149672889,Canada,Ottawa,39,Verified,ATM,2019-04-04,Premium,0
7840,NAB-C007840,Maria,Okonkwo,Maria Okonkwo,maria.okonkwo7840@email.com,+2348347170638,Kenya,Eldoret,29,Verified,Web Banking,2023-05-18,Retail,0
7841,NAB-C007841,Garba,Chukwu,Garba Chukwu,garba.chukwu7841@email.com,+2347038279445,Nigeria,Lagos,1,Verified,Branch,2022-08-08,Premium,0
7842,NAB-C007842,Charlotte,Chukwu,Charlotte Chukwu,charlotte.chukwu7842@email.com,+2348998682692,Nigeria,Enugu,7,Verified,Web Banking,2021-09-22,Corporate,0
7843,NAB-C007843,Valentina,Nkosi,Valentina Nkosi,valentina.nkosi7843@email.com,+2347936979900,Canada,Ottawa,39,Verified,Branch,2019-07-05,Retail,0
7844,NAB-C007844,Lebo,Mokoena,Lebo Mokoena,lebo.mokoena7844@email.com,+2348192809610,Kenya,Nairobi,25,Verified,Mobile Banking,2019-07-01,Corporate,0
7845,NAB-C007845,Isla,Yakubu,Isla Yakubu,isla.yakubu7845@email.com,+2348925286374,Kenya,Nakuru,28,Verified,Web Banking,2021-06-21,SME,0
7846,NAB-C007846,Joseph,Chukwu,Joseph Chukwu,joseph.chukwu7846@email.com,+2347687485457,United Kingdom,Liverpool,14,Verified,Mobile Banking,2019-02-21,Retail,0
7847,NAB-C007847,Lily,Darko,Lily Darko,lily.darko7847@email.com,+2347924077405,United Kingdom,Leeds,12,Verified,Web Banking,2020-08-21,Premium,0
7848,NAB-C007848,Grace,Ibrahim,Grace Ibrahim,grace.ibrahim7848@email.com,+2348882243034,UAE,Ajman,53,Verified,Mobile Banking,2020-04-06,Corporate,0
7849,NAB-C007849,Charlotte,Mensah,Charlotte Mensah,charlotte.mensah7849@email.com,+2347196709120,Nigeria,Kano,3,Verified,ATM,2020-10-24,Premium,0
7850,NAB-C007850,Usman,Garcia,Usman Garcia,usman.garcia7850@email.com,+2347076236755,Ghana,Accra,15,Verified,Mobile Banking,2019-03-12,SME,0
7851,NAB-C007851,Joke,Chukwu,Joke Chukwu,joke.chukwu7851@email.com,+2347715338717,UAE,Ajman,53,Verified,Mobile Banking,2020-03-04,SME,0
7852,NAB-C007852,James,Ndlovu,James Ndlovu,james.ndlovu7852@email.com,+2348487964267,Ghana,Accra,15,Expired,Mobile Banking,2021-02-12,Corporate,0
7853,NAB-C007853,James,Lopez,James Lopez,james.lopez7853@email.com,+2347136500839,Germany,Frankfurt,43,Verified,Mobile Banking,2019-03-20,Retail,0
7854,NAB-C007854,Isla,Mthembu,Isla Mthembu,isla.mthembu7854@email.com,+2348136448171,Kenya,Nairobi,25,Verified,Web Banking,2023-05-29,SME,0
7855,NAB-C007855,Isla,Buhari,Isla Buhari,isla.buhari7855@email.com,+2348661236312,United Kingdom,Manchester,10,Expired,Mobile Banking,2021-10-05,Corporate,0
7856,NAB-C007856,Chukwuemeka,Osei,Chukwuemeka Osei,chukwuemeka.osei7856@email.com,+2348878699235,Ghana,Cape Coast,19,Verified,Mobile Banking,2021-11-19,SME,0
7857,NAB-C007857,Charlotte,Perez,Charlotte Perez,charlotte.perez7857@email.com,+2347379682751,Kenya,Mombasa,26,Verified,Mobile Banking,2023-07-02,Corporate,0
7858,NAB-C007858,Faith,Evans,Faith Evans,faith.evans7858@email.com,+2347170805679,Canada,Ottawa,39,Expired,Mobile Banking,2020-02-16,Retail,0
7859,NAB-C007859,Yetunde,Nwachukwu,Yetunde Nwachukwu,yetunde.nwachukwu7859@email.com,+2348342339883,Nigeria,Abuja,2,Verified,Web Banking,2019-06-28,SME,0
7860,NAB-C007860,Olivia,Ali,Olivia Ali,olivia.ali7860@email.com,+2348710428130,Nigeria,Lagos,1,Verified,Mobile Banking,2023-09-14,SME,0
7861,NAB-C007861,Jack,Saleh,Jack Saleh,jack.saleh7861@email.com,+2348005104000,Ghana,Tamale,17,Expired,ATM,2022-08-24,Premium,0
7862,NAB-C007862,Ronke,Hassan,Ronke Hassan,ronke.hassan7862@email.com,+2348181315706,France,Marseille,47,Verified,Web Banking,2023-10-19,Corporate,0
7863,NAB-C007863,Ronke,Eze,Ronke Eze,ronke.eze7863@email.com,+2348307870665,Nigeria,Kano,3,Expired,Branch,2022-01-10,Retail,0
7864,NAB-C007864,Ahmed,Oduya,Ahmed Oduya,ahmed.oduya7864@email.com,+2347415164372,United Kingdom,Glasgow,13,Verified,Branch,2023-06-22,Retail,0
7865,NAB-C007865,Maria,Ambode,Maria Ambode,maria.ambode7865@email.com,+2347334546184,Canada,Montreal,37,Verified,ATM,2021-11-23,SME,0
7866,NAB-C007866,Ronke,Mokoena,Ronke Mokoena,ronke.mokoena7866@email.com,+2348094185642,Nigeria,Ibadan,5,Pending,Mobile Banking,2022-12-21,Retail,0
7867,NAB-C007867,Bola,Asante,Bola Asante,bola.asante7867@email.com,+2347754028516,Canada,Calgary,38,Verified,POS,2023-02-03,Premium,0
7868,NAB-C007868,Hauwa,Moore,Hauwa Moore,hauwa.moore7868@email.com,+2347023172088,Nigeria,Port Harcourt,4,Expired,Mobile Banking,2022-09-21,Retail,0
7869,NAB-C007869,Jose,Wilson,Jose Wilson,jose.wilson7869@email.com,+2347524259168,Nigeria,Abuja,2,Verified,Web Banking,2019-12-31,SME,0
7870,NAB-C007870,Efua,Roberts,Efua Roberts,efua.roberts7870@email.com,+2347387426687,United Kingdom,Liverpool,14,Verified,ATM,2021-01-19,Retail,0
7871,NAB-C007871,Peace,Smith,Peace Smith,peace.smith7871@email.com,+2347164081979,Kenya,Mombasa,26,Verified,POS,2023-01-26,Retail,0
7872,NAB-C007872,Hauwa,Sanwo,Hauwa Sanwo,hauwa.sanwo7872@email.com,+2348569489360,Ghana,Cape Coast,19,Verified,Mobile Banking,2020-03-15,Premium,0
7873,NAB-C007873,Carlos,Davis,Carlos Davis,carlos.davis7873@email.com,+2348767502208,Canada,Vancouver,36,Verified,Mobile Banking,2020-04-05,Retail,0
7874,NAB-C007874,Jose,Lewis,Jose Lewis,jose.lewis7874@email.com,+2348628088510,United States,New York,30,Verified,POS,2019-02-08,SME,0
7875,NAB-C007875,Amelia,Thomas,Amelia Thomas,amelia.thomas7875@email.com,+2347255991558,South Africa,Port Elizabeth,24,Verified,Mobile Banking,2020-11-10,SME,0
7876,NAB-C007876,Lindiwe,Nkosi,Lindiwe Nkosi,lindiwe.nkosi7876@email.com,+2347532887817,Germany,Cologne,44,Verified,POS,2020-11-17,Corporate,0
7877,NAB-C007877,Jack,Abubakar,Jack Abubakar,jack.abubakar7877@email.com,+2348273398918,Nigeria,Benin City,8,Verified,Web Banking,2019-04-28,Retail,0
7878,NAB-C007878,Oliver,Thomas,Oliver Thomas,oliver.thomas7878@email.com,+2347609256864,Ghana,Cape Coast,19,Verified,Web Banking,2022-05-09,Corporate,0
7879,NAB-C007879,Yusuf,Williams,Yusuf Williams,yusuf.williams7879@email.com,+2348549720478,South Africa,Port Elizabeth,24,Verified,Web Banking,2020-05-14,Corporate,0
7880,NAB-C007880,Fatima,Obi,Fatima Obi,fatima.obi7880@email.com,+2348238695610,South Africa,Pretoria,23,Verified,Mobile Banking,2023-02-08,Premium,0
7881,NAB-C007881,Ronke,Garcia,Ronke Garcia,ronke.garcia7881@email.com,+2347566107410,UAE,Abu Dhabi,51,Expired,Web Banking,2020-04-30,Retail,0
7882,NAB-C007882,Blessing,Perez,Blessing Perez,blessing.perez7882@email.com,+2348825273853,United Kingdom,Glasgow,13,Verified,POS,2019-07-28,Premium,0
7883,NAB-C007883,Ahmed,Boateng,Ahmed Boateng,ahmed.boateng7883@email.com,+2347805710586,Nigeria,Enugu,7,Verified,Web Banking,2021-01-23,Retail,0
7884,NAB-C007884,Femi,Bello,Femi Bello,femi.bello7884@email.com,+2348905990000,United States,Chicago,32,Verified,Mobile Banking,2022-07-04,Corporate,0
7885,NAB-C007885,Yetunde,Moore,Yetunde Moore,yetunde.moore7885@email.com,+2347404325213,United Kingdom,Glasgow,13,Pending,Web Banking,2019-03-12,SME,0
7886,NAB-C007886,Ramatu,Johnson,Ramatu Johnson,ramatu.johnson7886@email.com,+2348088338585,Nigeria,Kaduna,6,Verified,ATM,2023-08-05,Retail,0
7887,NAB-C007887,Harry,Zulu,Harry Zulu,harry.zulu7887@email.com,+2347186567134,UAE,Ras Al Khaimah,54,Verified,Branch,2019-05-28,Corporate,0
7888,NAB-C007888,Funke,Lewis,Funke Lewis,funke.lewis7888@email.com,+2347125952048,United Kingdom,Glasgow,13,Verified,Web Banking,2020-08-21,Corporate,0
7889,NAB-C007889,Harry,Darko,Harry Darko,harry.darko7889@email.com,+2347551550737,Nigeria,Lagos,1,Verified,POS,2023-05-20,SME,0
7890,NAB-C007890,Faith,Davis,Faith Davis,faith.davis7890@email.com,+2347897206357,United States,Chicago,32,Pending,Mobile Banking,2020-08-13,Corporate,0
7891,NAB-C007891,Thomas,Sithole,Thomas Sithole,thomas.sithole7891@email.com,+2348261139259,Canada,Vancouver,36,Verified,ATM,2019-08-28,Corporate,0
7892,NAB-C007892,Chukwuemeka,Perez,Chukwuemeka Perez,chukwuemeka.perez7892@email.com,+2347582679756,Nigeria,Enugu,7,Verified,Web Banking,2019-10-19,Corporate,0
7893,NAB-C007893,William,Hughes,William Hughes,william.hughes7893@email.com,+2347610359769,Kenya,Nairobi,25,Verified,Mobile Banking,2021-02-20,Corporate,0
7894,NAB-C007894,Garba,Davies,Garba Davies,garba.davies7894@email.com,+2348709158625,United Kingdom,Manchester,10,Verified,Web Banking,2022-09-21,Retail,0
7895,NAB-C007895,Camila,Okafor,Camila Okafor,camila.okafor7895@email.com,+2348392307042,Germany,Cologne,44,Verified,ATM,2022-08-10,SME,0
7896,NAB-C007896,Bello,Zulu,Bello Zulu,bello.zulu7896@email.com,+2347910052148,France,Paris,45,Verified,Web Banking,2022-05-18,Corporate,0
7897,NAB-C007897,Peace,Johnson,Peace Johnson,peace.johnson7897@email.com,+2347980305688,Nigeria,Lagos,1,Verified,Mobile Banking,2020-02-05,Corporate,0
7898,NAB-C007898,Bukola,Ibrahim,Bukola Ibrahim,bukola.ibrahim7898@email.com,+2349091822249,Nigeria,Port Harcourt,4,Verified,Branch,2019-05-07,Corporate,0
7899,NAB-C007899,Comfort,Asante,Comfort Asante,comfort.asante7899@email.com,+2348045447481,UAE,Ajman,53,Verified,ATM,2020-01-31,Premium,0
7900,NAB-C007900,Efua,Miller,Efua Miller,efua.miller7900@email.com,+2347043482494,Nigeria,Kaduna,6,Verified,ATM,2022-06-23,Premium,0
7901,NAB-C007901,Chioma,Bello,Chioma Bello,chioma.bello7901@email.com,+2347818434634,Nigeria,Kaduna,6,Expired,Mobile Banking,2023-01-25,SME,0
7902,NAB-C007902,Usman,Mensah,Usman Mensah,usman.mensah7902@email.com,+2348476580587,Nigeria,Kaduna,6,Verified,Web Banking,2021-01-13,Premium,0
7903,NAB-C007903,Abdullahi,Okafor,Abdullahi Okafor,abdullahi.okafor7903@email.com,+2348496790208,Nigeria,Ibadan,5,Verified,Mobile Banking,2019-09-19,Premium,0
7904,NAB-C007904,Hassan,Ambode,Hassan Ambode,hassan.ambode7904@email.com,+2347651574548,Nigeria,Kano,3,Verified,Mobile Banking,2019-10-03,Retail,0
7905,NAB-C007905,Gbenga,Saleh,Gbenga Saleh,gbenga.saleh7905@email.com,+2348180525790,United States,Houston,33,Verified,POS,2023-04-25,SME,0
7906,NAB-C007906,Charlotte,Mensah,Charlotte Mensah,charlotte.mensah7906@email.com,+2347236213597,South Africa,Johannesburg,20,Verified,Web Banking,2019-09-18,SME,0
7907,NAB-C007907,Lebo,Atiku,Lebo Atiku,lebo.atiku7907@email.com,+2347470136187,Ghana,Kumasi,16,Verified,Mobile Banking,2020-01-02,Corporate,0
7908,NAB-C007908,Hadiza,Wilson,Hadiza Wilson,hadiza.wilson7908@email.com,+2348731517085,Nigeria,Abuja,2,Verified,Web Banking,2020-01-14,SME,0
7909,NAB-C007909,Dele,Lopez,Dele Lopez,dele.lopez7909@email.com,+2347714859972,United Kingdom,Manchester,10,Pending,Web Banking,2022-04-27,Corporate,0
7910,NAB-C007910,Kojo,Omar,Kojo Omar,kojo.omar7910@email.com,+2347977778398,Nigeria,Ibadan,5,Expired,Web Banking,2019-10-01,SME,0
7911,NAB-C007911,Chioma,Buhari,Chioma Buhari,chioma.buhari7911@email.com,+2347910442175,Nigeria,Abuja,2,Verified,Web Banking,2022-11-08,Retail,0
7912,NAB-C007912,Abena,Chukwu,Abena Chukwu,abena.chukwu7912@email.com,+2348638852293,Kenya,Kisumu,27,Verified,Mobile Banking,2019-06-13,SME,0
7913,NAB-C007913,Garba,Taylor,Garba Taylor,garba.taylor7913@email.com,+2348506327866,Ghana,Cape Coast,19,Verified,Branch,2020-03-13,Corporate,0
7914,NAB-C007914,Yaw,Boateng,Yaw Boateng,yaw.boateng7914@email.com,+2348145389205,Nigeria,Kaduna,6,Pending,POS,2020-11-21,Retail,0
7915,NAB-C007915,Peace,Hughes,Peace Hughes,peace.hughes7915@email.com,+2348615005695,Nigeria,Kano,3,Verified,POS,2020-10-04,Retail,0
7916,NAB-C007916,Mariam,Taylor,Mariam Taylor,mariam.taylor7916@email.com,+2347728619848,Nigeria,Benin City,8,Verified,Branch,2019-09-03,Corporate,0
7917,NAB-C007917,David,Abubakar,David Abubakar,david.abubakar7917@email.com,+2348471226410,Nigeria,Abuja,2,Pending,Web Banking,2019-07-14,Premium,0
7918,NAB-C007918,Maria,Sanwo,Maria Sanwo,maria.sanwo7918@email.com,+2347148344179,United Kingdom,Leeds,12,Verified,ATM,2023-11-23,Premium,0
7919,NAB-C007919,Nomvula,Roberts,Nomvula Roberts,nomvula.roberts7919@email.com,+2347439447093,Germany,Frankfurt,43,Verified,POS,2020-09-16,SME,0
7920,NAB-C007920,Sophie,Atiku,Sophie Atiku,sophie.atiku7920@email.com,+2347068818034,South Africa,Cape Town,21,Verified,POS,2019-11-30,Premium,0
7921,NAB-C007921,Carlos,Sanwo,Carlos Sanwo,carlos.sanwo7921@email.com,+2349009531557,Ghana,Cape Coast,19,Verified,Web Banking,2020-02-09,SME,0
7922,NAB-C007922,Chukwuemeka,Oduya,Chukwuemeka Oduya,chukwuemeka.oduya7922@email.com,+2349032727937,South Africa,Port Elizabeth,24,Verified,Branch,2022-08-09,SME,0
7923,NAB-C007923,Thomas,Osei,Thomas Osei,thomas.osei7923@email.com,+2347867185746,Canada,Toronto,35,Pending,POS,2022-11-10,Corporate,0
7924,NAB-C007924,James,Fashola,James Fashola,james.fashola7924@email.com,+2348460076423,Kenya,Nairobi,25,Verified,Mobile Banking,2019-06-28,Premium,0
7925,NAB-C007925,Bola,Hughes,Bola Hughes,bola.hughes7925@email.com,+2348484118668,United Kingdom,Birmingham,11,Expired,POS,2021-08-12,SME,0
7926,NAB-C007926,Abdullahi,Sithole,Abdullahi Sithole,abdullahi.sithole7926@email.com,+2348581811394,Nigeria,Ibadan,5,Verified,Web Banking,2021-04-22,Corporate,0
7927,NAB-C007927,Jack,Abubakar,Jack Abubakar,jack.abubakar7927@email.com,+2348028966614,Kenya,Kisumu,27,Verified,Mobile Banking,2022-06-14,Retail,0
7928,NAB-C007928,Fatima,Nwosu,Fatima Nwosu,fatima.nwosu7928@email.com,+2347652360610,Ghana,Cape Coast,19,Verified,ATM,2022-08-30,SME,0
7929,NAB-C007929,Kofi,Omar,Kofi Omar,kofi.omar7929@email.com,+2347377037808,Canada,Toronto,35,Expired,POS,2019-01-27,Corporate,0
7930,NAB-C007930,Ahmed,Fashola,Ahmed Fashola,ahmed.fashola7930@email.com,+2348954945611,South Africa,Johannesburg,20,Verified,ATM,2022-07-17,SME,0
7931,NAB-C007931,Kofi,Rodriguez,Kofi Rodriguez,kofi.rodriguez7931@email.com,+2348775650879,Ghana,Cape Coast,19,Verified,Mobile Banking,2022-04-05,Premium,0
7932,NAB-C007932,Sofia,Roberts,Sofia Roberts,sofia.roberts7932@email.com,+2347501867772,Nigeria,Port Harcourt,4,Verified,Web Banking,2022-01-12,Corporate,0
7933,NAB-C007933,Hauwa,Ikenna,Hauwa Ikenna,hauwa.ikenna7933@email.com,+2348770376477,Germany,Berlin,40,Verified,POS,2023-06-10,Retail,0
7934,NAB-C007934,Rotimi,Evans,Rotimi Evans,rotimi.evans7934@email.com,+2348400010768,Nigeria,Kano,3,Verified,Mobile Banking,2021-02-20,SME,0
7935,NAB-C007935,Kwame,Mensah,Kwame Mensah,kwame.mensah7935@email.com,+2348906798376,Nigeria,Port Harcourt,4,Verified,Mobile Banking,2019-01-03,Premium,0
7936,NAB-C007936,William,Dlamini,William Dlamini,william.dlamini7936@email.com,+2348229107508,Nigeria,Enugu,7,Verified,POS,2023-02-02,Corporate,0
7937,NAB-C007937,Yetunde,Nxumalo,Yetunde Nxumalo,yetunde.nxumalo7937@email.com,+2348632764693,Nigeria,Port Harcourt,4,Verified,Mobile Banking,2019-01-23,SME,0
7938,NAB-C007938,Kofi,Nwosu,Kofi Nwosu,kofi.nwosu7938@email.com,+2348543018246,United States,Chicago,32,Verified,Web Banking,2019-07-06,SME,0
7939,NAB-C007939,Ngozi,Evans,Ngozi Evans,ngozi.evans7939@email.com,+2348409750286,United States,New York,30,Verified,ATM,2022-02-20,Retail,0
7940,NAB-C007940,Toyin,Darko,Toyin Darko,toyin.darko7940@email.com,+2348617502030,Ghana,Sekondi-Takoradi,18,Verified,POS,2019-05-19,Corporate,0
7941,NAB-C007941,Daniel,Smith,Daniel Smith,daniel.smith7941@email.com,+2347365393623,United States,New York,30,Verified,Mobile Banking,2022-11-25,SME,0
7942,NAB-C007942,Akosua,Onuoha,Akosua Onuoha,akosua.onuoha7942@email.com,+2347054781105,Kenya,Eldoret,29,Verified,Mobile Banking,2023-06-26,SME,0
7943,NAB-C007943,Ahmed,Nwachukwu,Ahmed Nwachukwu,ahmed.nwachukwu7943@email.com,+2348369122224,Kenya,Nairobi,25,Verified,ATM,2020-09-05,Corporate,0
7944,NAB-C007944,Jack,Darko,Jack Darko,jack.darko7944@email.com,+2347077787507,Nigeria,Kano,3,Verified,Mobile Banking,2022-02-21,Retail,0
7945,NAB-C007945,Nomvula,Rodriguez,Nomvula Rodriguez,nomvula.rodriguez7945@email.com,+2347199926849,United States,Phoenix,34,Verified,Mobile Banking,2019-03-02,Retail,0
7946,NAB-C007946,Luis,Ndlovu,Luis Ndlovu,luis.ndlovu7946@email.com,+2347705716571,Nigeria,Kano,3,Expired,Web Banking,2023-12-02,Corporate,0
7947,NAB-C007947,Kofi,Ikenna,Kofi Ikenna,kofi.ikenna7947@email.com,+2349001936393,United States,Phoenix,34,Verified,Web Banking,2022-04-11,SME,0
7948,NAB-C007948,Camila,Mokoena,Camila Mokoena,camila.mokoena7948@email.com,+2348516903357,United States,Phoenix,34,Verified,Mobile Banking,2020-01-24,Premium,0
7949,NAB-C007949,Sofia,Atiku,Sofia Atiku,sofia.atiku7949@email.com,+2348427148173,Canada,Calgary,38,Verified,Mobile Banking,2023-10-19,Retail,0
7950,NAB-C007950,Hauwa,Mthembu,Hauwa Mthembu,hauwa.mthembu7950@email.com,+2347934173711,Nigeria,Port Harcourt,4,Verified,ATM,2019-05-11,Retail,0
7951,NAB-C007951,Samuel,Gonzalez,Samuel Gonzalez,samuel.gonzalez7951@email.com,+2348447972975,Nigeria,Lagos,1,Expired,Branch,2022-03-25,SME,0
7952,NAB-C007952,Fatima,Thomas,Fatima Thomas,fatima.thomas7952@email.com,+2348390819643,Nigeria,Kaduna,6,Verified,Web Banking,2023-02-07,Retail,0
7953,NAB-C007953,Miguel,Wike,Miguel Wike,miguel.wike7953@email.com,+2347930725409,Nigeria,Kano,3,Verified,ATM,2022-11-07,SME,0
7954,NAB-C007954,Kwame,Brown,Kwame Brown,kwame.brown7954@email.com,+2348566796981,Ghana,Kumasi,16,Verified,ATM,2020-05-05,Retail,0
7955,NAB-C007955,Ntombi,Nkosi,Ntombi Nkosi,ntombi.nkosi7955@email.com,+2348328983994,Nigeria,Enugu,7,Verified,ATM,2021-04-26,Premium,0
7956,NAB-C007956,Garba,Osei,Garba Osei,garba.osei7956@email.com,+2349047565787,Canada,Vancouver,36,Verified,POS,2019-05-23,Corporate,0
7957,NAB-C007957,Femi,Adeyemi,Femi Adeyemi,femi.adeyemi7957@email.com,+2347967527788,Nigeria,Lagos,1,Verified,Mobile Banking,2020-09-08,SME,0
7958,NAB-C007958,Kemi,Onuoha,Kemi Onuoha,kemi.onuoha7958@email.com,+2348433759831,Nigeria,Benin City,8,Pending,Mobile Banking,2021-05-08,Premium,0
7959,NAB-C007959,Amelia,Lewis,Amelia Lewis,amelia.lewis7959@email.com,+2348803611216,Canada,Ottawa,39,Verified,Web Banking,2020-10-30,Retail,0
7960,NAB-C007960,Isla,Obi,Isla Obi,isla.obi7960@email.com,+2348759290003,France,Paris,45,Verified,ATM,2023-02-26,Corporate,0
7961,NAB-C007961,Gbenga,Musa,Gbenga Musa,gbenga.musa7961@email.com,+2347920338438,Nigeria,Kano,3,Verified,POS,2023-05-27,Corporate,0
7962,NAB-C007962,Dele,Adewale,Dele Adewale,dele.adewale7962@email.com,+2347356403269,Nigeria,Enugu,7,Verified,Mobile Banking,2023-03-11,Corporate,0
7963,NAB-C007963,Thomas,Owusu,Thomas Owusu,thomas.owusu7963@email.com,+2347713666773,Ghana,Accra,15,Verified,POS,2022-04-17,SME,0
7964,NAB-C007964,Sipho,Saleh,Sipho Saleh,sipho.saleh7964@email.com,+2347733369973,Ghana,Tamale,17,Pending,ATM,2023-09-21,Premium,0
7965,NAB-C007965,Lanre,Khalid,Lanre Khalid,lanre.khalid7965@email.com,+2347365616163,South Africa,Pretoria,23,Verified,Web Banking,2023-03-24,Retail,0
7966,NAB-C007966,Dele,Taylor,Dele Taylor,dele.taylor7966@email.com,+2347639424567,Nigeria,Kaduna,6,Verified,POS,2020-11-13,Retail,0
