account_key,account_id,customer_key,account_type,currency,credit_limit,current_balance,account_status,open_date,balance_tier
8569,NAB-A00008569,6054,Fixed Deposit,GHS,9457.94,1477.22,Dormant,2020-08-08,Low
8570,NAB-A00008570,6055,Current,NGN,261172.92,89125.45,Active,2022-11-06,High
8571,NAB-A00008571,6056,Savings,USD,10766.07,8278.77,Active,2020-06-14,Low
8572,NAB-A00008572,6056,Savings,USD,94724.52,67295.25,Active,2020-06-06,High
8573,NAB-A00008573,6057,Current,GBP,10267.44,9353.41,Suspended,2019-08-19,Low
8574,NAB-A00008574,6058,Current,NGN,26036.05,20421.39,Active,2022-01-29,Mid
8575,NAB-A00008575,6058,Savings,NGN,22865.55,10802.09,Active,2022-01-27,Mid
8576,NAB-A00008576,6059,Savings,GBP,25654.97,3121.19,Active,2020-11-20,Low
8577,NAB-A00008577,6060,Domiciliary,GHS,25966.5,1905.01,Active,2021-11-11,Low
8578,NAB-A00008578,6061,Savings,USD,5046.36,3564.18,Active,2023-06-06,Low
8579,NAB-A00008579,6062,Current,GBP,106068.18,6633.54,Active,2023-09-03,Low
8580,NAB-A00008580,6063,Savings,USD,4811.34,1637.05,Suspended,2022-10-03,Low
8581,NAB-A00008581,6063,Current,USD,46334.59,29970.55,Active,2022-10-07,Mid
8582,NAB-A00008582,6064,Savings,NGN,27274.83,24141.34,Active,2021-12-08,Mid
8583,NAB-A00008583,6064,Domiciliary,NGN,10689.13,2628.19,Active,2021-12-08,Low
8584,NAB-A00008584,6065,Current,USD,9840.41,711.91,Suspended,2021-05-17,Low
8585,NAB-A00008585,6065,Savings,USD,9611.6,4997.3,Suspended,2021-05-11,Low
8586,NAB-A00008586,6066,Current,ZAR,9095.05,3911.29,Active,2022-01-30,Low
8587,NAB-A00008587,6067,Savings,ZAR,9992.06,1947.55,Active,2022-12-10,Low
8588,NAB-A00008588,6068,Savings,USD,52218.89,42937.58,Active,2022-10-01,Mid
8589,NAB-A00008589,6068,Premium,USD,46537.14,27360.82,Active,2022-10-17,Mid
8590,NAB-A00008590,6069,Fixed Deposit,GHS,5162.57,4625.97,Active,2021-08-06,Low
8591,NAB-A00008591,6070,Current,GHS,4505.34,4245.28,Active,2019-07-16,Low
8592,NAB-A00008592,6071,Savings,GBP,24352.97,12760.94,Active,2022-06-11,Mid
8593,NAB-A00008593,6071,Current,GBP,4949.07,800.42,Active,2022-05-22,Low
8594,NAB-A00008594,6072,Current,USD,94109.0,9923.1,Active,2020-10-10,Low
8595,NAB-A00008595,6073,Savings,NGN,9717.88,3471.32,Active,2021-05-29,Low
8596,NAB-A00008596,6074,Savings,USD,23250.32,12271.2,Active,2023-10-03,Mid
8597,NAB-A00008597,6075,Savings,ZAR,49264.35,7909.77,Active,2019-07-05,Low
8598,NAB-A00008598,6075,Fixed Deposit,ZAR,5365.34,1188.46,Active,2019-07-18,Low
8599,NAB-A00008599,6076,Savings,GBP,10766.82,5783.16,Active,2021-05-21,Low
8600,NAB-A00008600,6076,Current,GBP,10646.67,3533.97,Active,2021-05-27,Low
8601,NAB-A00008601,6077,Fixed Deposit,NGN,24590.96,4395.68,Active,2021-10-08,Low
8602,NAB-A00008602,6078,Current,NGN,5321.13,3701.02,Active,2022-08-24,Low
8603,NAB-A00008603,6079,Current,USD,266943.54,186000.23,Active,2019-10-13,High
8604,NAB-A00008604,6080,Premium,NGN,4609.6,267.93,Active,2023-06-07,Low
8605,NAB-A00008605,6080,Fixed Deposit,NGN,242771.99,203042.14,Active,2023-06-27,High
8606,NAB-A00008606,6080,Current,NGN,26738.18,13963.98,Active,2023-06-18,Mid
8607,NAB-A00008607,6081,Premium,GHS,247881.33,101895.17,Active,2019-07-23,High
8608,NAB-A00008608,6081,Savings,GHS,261994.86,123922.52,Active,2019-07-18,High
8609,NAB-A00008609,6082,Current,NGN,9159.79,4035.43,Suspended,2021-12-02,Low
8610,NAB-A00008610,6083,Domiciliary,ZAR,24308.57,11768.03,Suspended,2021-03-15,Mid
8611,NAB-A00008611,6084,Savings,USD,26610.48,20001.89,Active,2019-05-12,Mid
8612,NAB-A00008612,6084,Current,USD,25826.08,20097.87,Dormant,2019-05-04,Mid
8613,NAB-A00008613,6085,Fixed Deposit,USD,10778.16,5208.55,Dormant,2020-10-12,Low
8614,NAB-A00008614,6085,Savings,USD,108577.13,6351.66,Dormant,2020-09-21,Low
8615,NAB-A00008615,6086,Fixed Deposit,USD,4559.32,918.61,Active,2023-06-03,Low
8616,NAB-A00008616,6087,Fixed Deposit,ZAR,10612.15,5144.3,Active,2019-10-24,Low
8617,NAB-A00008617,6087,Savings,ZAR,4665.97,3972.68,Active,2019-10-25,Low
8618,NAB-A00008618,6088,Current,ZAR,25698.49,13781.59,Active,2022-04-24,Mid
8619,NAB-A00008619,6089,Savings,USD,10020.18,5348.14,Active,2019-12-11,Low
8620,NAB-A00008620,6089,Savings,USD,9823.95,7065.92,Active,2019-12-13,Low
8621,NAB-A00008621,6090,Savings,NGN,4526.34,2699.93,Active,2023-05-24,Low
8622,NAB-A00008622,6091,Savings,ZAR,9198.48,811.74,Active,2020-10-19,Low
8623,NAB-A00008623,6092,Savings,GBP,26550.61,19803.61,Active,2023-04-14,Mid
8624,NAB-A00008624,6093,Current,NGN,9643.56,4609.06,Active,2020-11-15,Low
8625,NAB-A00008625,6094,Savings,USD,25926.23,7978.62,Suspended,2022-03-16,Low
8626,NAB-A00008626,6095,Domiciliary,ZAR,5000.58,2240.79,Active,2020-02-07,Low
8627,NAB-A00008627,6096,Savings,GBP,9527.09,5133.53,Closed,2020-10-19,Low
8628,NAB-A00008628,6097,Current,NGN,100315.66,18355.36,Active,2023-03-11,Mid
8629,NAB-A00008629,6097,Savings,NGN,252069.41,232054.57,Active,2023-02-26,High
8630,NAB-A00008630,6098,Current,GHS,101319.15,61212.35,Active,2020-07-18,High
8631,NAB-A00008631,6099,Savings,GHS,10878.26,2757.25,Active,2023-03-19,Low
8632,NAB-A00008632,6100,Savings,NGN,47077.84,10779.46,Active,2019-03-03,Mid
8633,NAB-A00008633,6100,Premium,NGN,5330.87,436.47,Active,2019-02-25,Low
8634,NAB-A00008634,6100,Fixed Deposit,NGN,9728.01,1123.74,Active,2019-03-08,Low
8635,NAB-A00008635,6101,Current,NGN,5081.42,3197.93,Active,2022-03-06,Low
8636,NAB-A00008636,6102,Current,USD,5445.65,1211.77,Active,2021-10-16,Low
8637,NAB-A00008637,6102,Fixed Deposit,USD,10805.82,7312.72,Active,2021-10-13,Low
8638,NAB-A00008638,6103,Fixed Deposit,GHS,9347.24,5347.87,Active,2023-10-13,Low
8639,NAB-A00008639,6104,Savings,ZAR,4968.13,4303.14,Active,2020-11-08,Low
8640,NAB-A00008640,6105,Savings,NGN,9337.19,5319.33,Active,2019-11-03,Low
8641,NAB-A00008641,6105,Premium,NGN,23945.52,5712.66,Active,2019-11-29,Low
8642,NAB-A00008642,6106,Savings,ZAR,9360.11,6171.5,Active,2020-04-23,Low
8643,NAB-A00008643,6107,Savings,USD,9955.65,7999.2,Active,2020-12-22,Low
8644,NAB-A00008644,6107,Savings,USD,5143.94,1412.38,Active,2021-01-08,Low
8645,NAB-A00008645,6108,Domiciliary,NGN,26822.91,8187.45,Active,2023-08-27,Low
8646,NAB-A00008646,6109,Savings,NGN,9837.27,8385.9,Active,2020-08-01,Low
8647,NAB-A00008647,6109,Current,NGN,4718.23,2198.35,Suspended,2020-08-24,Low
8648,NAB-A00008648,6110,Current,USD,10461.11,8586.02,Dormant,2022-09-25,Low
8649,NAB-A00008649,6110,Savings,USD,10860.36,1850.98,Active,2022-09-24,Low
8650,NAB-A00008650,6111,Domiciliary,USD,93342.76,13404.96,Active,2023-11-05,Mid
8651,NAB-A00008651,6112,Domiciliary,GBP,5169.82,633.99,Active,2020-06-25,Low
8652,NAB-A00008652,6113,Fixed Deposit,GBP,9936.0,6950.44,Active,2022-09-27,Low
8653,NAB-A00008653,6113,Current,GBP,52245.08,18688.27,Suspended,2022-10-07,Mid
8654,NAB-A00008654,6114,Current,ZAR,237283.03,49206.22,Active,2022-01-03,Mid
8655,NAB-A00008655,6115,Current,USD,93376.84,38958.01,Active,2019-11-14,Mid
8656,NAB-A00008656,6115,Premium,USD,27296.64,7279.13,Active,2019-10-31,Low
8657,NAB-A00008657,6116,Current,GBP,5021.85,3473.5,Active,2021-07-31,Low
8658,NAB-A00008658,6117,Savings,NGN,4521.63,918.09,Active,2019-08-27,Low
8659,NAB-A00008659,6117,Savings,NGN,47730.32,24353.93,Active,2019-08-13,Mid
8660,NAB-A00008660,6118,Savings,GBP,9041.62,1504.16,Active,2020-03-28,Low
8661,NAB-A00008661,6119,Current,NGN,26277.26,8566.81,Active,2019-04-11,Low
8662,NAB-A00008662,6119,Domiciliary,NGN,25699.2,19602.06,Active,2019-04-06,Mid
8663,NAB-A00008663,6120,Fixed Deposit,NGN,48398.01,39346.2,Active,2023-12-10,Mid
8664,NAB-A00008664,6121,Domiciliary,GBP,9221.64,3142.07,Active,2021-07-31,Low
8665,NAB-A00008665,6122,Fixed Deposit,NGN,45512.83,30300.11,Active,2022-04-13,Mid
8666,NAB-A00008666,6122,Savings,NGN,26437.07,16321.54,Active,2022-04-21,Mid
8667,NAB-A00008667,6123,Savings,NGN,10845.74,9555.06,Active,2023-09-29,Low
8668,NAB-A00008668,6124,Savings,NGN,5220.36,4093.72,Active,2020-07-20,Low
8669,NAB-A00008669,6124,Current,NGN,4641.49,2871.64,Dormant,2020-06-23,Low
8670,NAB-A00008670,6125,Domiciliary,USD,9362.77,2785.77,Active,2023-01-05,Low
8671,NAB-A00008671,6125,Fixed Deposit,USD,5097.4,3903.06,Active,2022-12-19,Low
8672,NAB-A00008672,6126,Savings,USD,4869.53,312.29,Active,2021-10-26,Low
8673,NAB-A00008673,6127,Savings,GBP,268236.76,73489.76,Dormant,2020-06-06,High
8674,NAB-A00008674,6128,Current,NGN,52660.69,30833.59,Dormant,2020-12-03,Mid
8675,NAB-A00008675,6129,Current,USD,24650.68,18664.59,Active,2020-06-04,Mid
8676,NAB-A00008676,6129,Fixed Deposit,USD,9900.27,5558.83,Dormant,2020-06-18,Low
8677,NAB-A00008677,6130,Savings,NGN,10818.03,3379.47,Active,2020-04-25,Low
8678,NAB-A00008678,6131,Savings,GHS,4729.17,835.78,Active,2022-02-18,Low
8679,NAB-A00008679,6132,Fixed Deposit,NGN,252505.16,81026.11,Active,2022-04-01,High
8680,NAB-A00008680,6132,Premium,NGN,9281.16,6237.95,Active,2022-04-15,Low
8681,NAB-A00008681,6133,Domiciliary,NGN,106615.39,58290.65,Active,2021-08-15,High
8682,NAB-A00008682,6134,Savings,ZAR,22789.68,20885.93,Active,2019-10-14,Mid
8683,NAB-A00008683,6134,Current,ZAR,95074.44,29710.78,Active,2019-09-26,Mid
8684,NAB-A00008684,6135,Savings,GHS,9583.85,7057.68,Active,2022-06-13,Low
8685,NAB-A00008685,6136,Savings,NGN,47562.56,13504.92,Active,2020-03-07,Mid
8686,NAB-A00008686,6137,Savings,NGN,102440.33,60077.19,Active,2020-03-01,High
8687,NAB-A00008687,6138,Current,GHS,49761.17,3948.23,Active,2020-10-05,Low
8688,NAB-A00008688,6139,Fixed Deposit,NGN,54302.96,41147.59,Active,2022-02-13,Mid
8689,NAB-A00008689,6140,Premium,GBP,268563.79,106293.87,Active,2023-12-01,High
8690,NAB-A00008690,6140,Savings,GBP,105735.27,71453.85,Active,2023-12-05,High
8691,NAB-A00008691,6141,Savings,USD,231492.78,174004.95,Active,2020-03-06,High
8692,NAB-A00008692,6142,Savings,USD,9861.61,2632.44,Active,2022-06-23,Low
8693,NAB-A00008693,6143,Current,USD,10001.18,4226.45,Dormant,2021-11-16,Low
8694,NAB-A00008694,6144,Current,ZAR,48947.53,32643.11,Active,2023-03-18,Mid
8695,NAB-A00008695,6145,Current,GHS,23210.74,16145.66,Active,2021-06-27,Mid
8696,NAB-A00008696,6146,Current,NGN,48179.16,20863.3,Active,2022-09-04,Mid
8697,NAB-A00008697,6147,Current,NGN,95130.71,86549.66,Active,2022-02-06,High
8698,NAB-A00008698,6148,Savings,GHS,4653.95,3009.96,Active,2020-05-19,Low
8699,NAB-A00008699,6149,Current,GHS,106571.26,16322.0,Active,2022-06-11,Mid
8700,NAB-A00008700,6149,Savings,GHS,9208.77,7695.17,Active,2022-06-25,Low
8701,NAB-A00008701,6150,Savings,USD,5276.67,2572.05,Active,2023-12-01,Low
8702,NAB-A00008702,6151,Savings,NGN,47618.48,15345.97,Active,2021-04-24,Mid
8703,NAB-A00008703,6152,Savings,NGN,5367.35,3478.72,Active,2023-07-07,Low
8704,NAB-A00008704,6153,Savings,USD,100474.03,6818.16,Active,2021-02-25,Low
8705,NAB-A00008705,6153,Savings,USD,10687.59,3563.48,Active,2021-02-24,Low
8706,NAB-A00008706,6154,Current,USD,4550.42,4130.3,Active,2020-07-11,Low
8707,NAB-A00008707,6154,Premium,USD,4679.48,2829.48,Active,2020-06-26,Low
8708,NAB-A00008708,6155,Current,NGN,9983.98,5544.21,Suspended,2023-03-06,Low
8709,NAB-A00008709,6156,Premium,NGN,25493.28,4011.74,Active,2023-05-13,Low
8710,NAB-A00008710,6156,Current,NGN,108820.48,19544.69,Active,2023-04-27,Mid
8711,NAB-A00008711,6157,Savings,GHS,9334.67,1833.6,Active,2019-09-25,Low
8712,NAB-A00008712,6157,Fixed Deposit,GHS,22531.49,17935.3,Active,2019-09-02,Mid
8713,NAB-A00008713,6158,Current,USD,49512.27,40361.9,Active,2020-01-02,Mid
8714,NAB-A00008714,6158,Premium,USD,9881.58,4096.2,Active,2020-01-11,Low
8715,NAB-A00008715,6159,Current,NGN,5373.65,4097.87,Active,2021-03-09,Low
8716,NAB-A00008716,6159,Current,NGN,25156.03,4478.82,Active,2021-02-14,Low
8717,NAB-A00008717,6160,Domiciliary,NGN,9375.5,8526.88,Active,2022-10-28,Low
8718,NAB-A00008718,6161,Fixed Deposit,GHS,10234.11,8526.07,Active,2020-06-01,Low
8719,NAB-A00008719,6162,Savings,GBP,5352.18,4592.5,Active,2023-01-22,Low
8720,NAB-A00008720,6163,Savings,USD,9443.73,7958.22,Active,2020-01-31,Low
8721,NAB-A00008721,6164,Current,NGN,5475.36,2627.9,Active,2021-06-05,Low
8722,NAB-A00008722,6165,Current,GBP,24962.87,20333.82,Active,2022-06-04,Mid
8723,NAB-A00008723,6166,Savings,USD,255108.31,158302.48,Active,2022-10-17,High
8724,NAB-A00008724,6166,Savings,USD,4832.19,4549.82,Active,2022-10-16,Low
8725,NAB-A00008725,6166,Current,USD,273671.96,119276.09,Active,2022-10-18,High
8726,NAB-A00008726,6167,Savings,USD,23581.6,20322.04,Dormant,2019-02-21,Mid
8727,NAB-A00008727,6168,Savings,GHS,230020.63,194054.83,Active,2020-09-02,High
8728,NAB-A00008728,6169,Savings,GBP,9591.33,2217.25,Active,2022-07-02,Low
8729,NAB-A00008729,6170,Premium,NGN,25814.82,5985.26,Active,2023-03-03,Low
8730,NAB-A00008730,6170,Savings,NGN,5357.36,881.34,Active,2023-03-06,Low
8731,NAB-A00008731,6170,Fixed Deposit,NGN,10987.85,1554.89,Active,2023-02-22,Low
8732,NAB-A00008732,6171,Premium,NGN,23562.99,8900.46,Active,2020-03-07,Low
8733,NAB-A00008733,6172,Domiciliary,GHS,24596.19,4291.07,Active,2022-06-18,Low
8734,NAB-A00008734,6172,Savings,GHS,4500.92,3723.33,Dormant,2022-07-06,Low
8735,NAB-A00008735,6173,Savings,NGN,10269.39,6276.67,Active,2021-12-10,Low
8736,NAB-A00008736,6174,Savings,NGN,4831.73,3373.18,Active,2021-02-16,Low
8737,NAB-A00008737,6175,Premium,NGN,4974.94,2961.84,Active,2020-07-13,Low
8738,NAB-A00008738,6176,Savings,GBP,26039.77,1916.59,Active,2023-07-29,Low
8739,NAB-A00008739,6176,Domiciliary,GBP,9343.11,1458.65,Active,2023-07-19,Low
8740,NAB-A00008740,6176,Fixed Deposit,GBP,47207.46,17954.36,Active,2023-07-02,Mid
8741,NAB-A00008741,6177,Savings,ZAR,9699.11,8097.51,Active,2022-01-10,Low
8742,NAB-A00008742,6177,Savings,ZAR,95845.09,59905.17,Active,2022-02-04,High
8743,NAB-A00008743,6178,Savings,GBP,9597.2,7687.53,Suspended,2021-06-19,Low
8744,NAB-A00008744,6179,Current,NGN,5345.38,546.96,Closed,2022-02-24,Low
8745,NAB-A00008745,6180,Premium,USD,10900.22,6525.88,Active,2023-06-01,Low
8746,NAB-A00008746,6180,Premium,USD,9321.47,3303.19,Active,2023-06-02,Low
8747,NAB-A00008747,6181,Domiciliary,USD,10949.5,10258.07,Active,2023-09-19,Mid
8748,NAB-A00008748,6181,Savings,USD,9189.35,938.14,Active,2023-09-07,Low
8749,NAB-A00008749,6182,Current,NGN,9576.29,913.2,Active,2020-02-27,Low
8750,NAB-A00008750,6183,Savings,GHS,108690.4,17323.98,Active,2020-06-09,Mid
8751,NAB-A00008751,6183,Current,GHS,4807.3,4498.87,Active,2020-06-01,Low
8752,NAB-A00008752,6184,Savings,USD,9767.25,1199.95,Dormant,2023-12-29,Low
8753,NAB-A00008753,6185,Current,NGN,9131.69,4596.66,Active,2022-09-03,Low
8754,NAB-A00008754,6185,Savings,NGN,5350.77,2342.49,Active,2022-09-05,Low
8755,NAB-A00008755,6186,Savings,USD,10062.22,9512.26,Closed,2019-08-21,Low
8756,NAB-A00008756,6187,Domiciliary,USD,9572.65,7857.85,Active,2022-12-02,Low
8757,NAB-A00008757,6187,Domiciliary,USD,26618.86,14183.85,Active,2022-11-29,Mid
8758,NAB-A00008758,6187,Savings,USD,5451.89,2309.16,Active,2022-11-26,Low
8759,NAB-A00008759,6188,Premium,USD,5114.62,4060.71,Active,2022-11-13,Low
8760,NAB-A00008760,6189,Savings,USD,10042.33,3965.06,Suspended,2020-10-26,Low
8761,NAB-A00008761,6190,Savings,NGN,92824.55,8077.11,Active,2019-04-30,Low
8762,NAB-A00008762,6191,Premium,NGN,24625.17,15010.98,Active,2019-08-09,Mid
8763,NAB-A00008763,6192,Savings,ZAR,258470.9,199368.4,Dormant,2021-11-13,High
8764,NAB-A00008764,6192,Savings,ZAR,256589.67,124139.14,Closed,2021-11-14,High
8765,NAB-A00008765,6193,Current,NGN,24751.72,21323.44,Active,2023-01-02,Mid
8766,NAB-A00008766,6194,Current,USD,5214.77,3762.42,Active,2023-07-13,Low
8767,NAB-A00008767,6195,Fixed Deposit,USD,4957.14,2387.55,Active,2023-07-19,Low
8768,NAB-A00008768,6195,Savings,USD,10417.37,5414.47,Closed,2023-07-15,Low
8769,NAB-A00008769,6196,Savings,USD,260408.47,244070.95,Active,2023-01-26,High
8770,NAB-A00008770,6197,Current,GBP,4721.62,2803.91,Dormant,2019-05-29,Low
8771,NAB-A00008771,6198,Savings,USD,9450.96,5352.59,Closed,2021-02-10,Low
8772,NAB-A00008772,6198,Savings,USD,5128.85,4425.17,Dormant,2021-02-12,Low
8773,NAB-A00008773,6199,Fixed Deposit,USD,105864.34,45058.12,Active,2020-12-14,Mid
8774,NAB-A00008774,6200,Current,USD,10694.86,4641.1,Active,2023-08-09,Low
8775,NAB-A00008775,6200,Savings,USD,27468.07,11787.5,Suspended,2023-08-23,Mid
8776,NAB-A00008776,6201,Savings,GBP,10139.19,5776.64,Active,2021-12-07,Low
8777,NAB-A00008777,6202,Fixed Deposit,GBP,46375.95,8526.11,Active,2022-01-14,Low
8778,NAB-A00008778,6203,Current,USD,5357.68,300.54,Active,2019-02-15,Low
8779,NAB-A00008779,6204,Savings,NGN,9603.38,3311.66,Active,2019-02-11,Low
8780,NAB-A00008780,6205,Fixed Deposit,NGN,9006.5,2189.68,Active,2022-11-11,Low
8781,NAB-A00008781,6205,Savings,NGN,52740.66,9203.17,Active,2022-11-29,Low
8782,NAB-A00008782,6206,Savings,USD,52198.32,15733.28,Active,2020-04-05,Mid
8783,NAB-A00008783,6207,Premium,NGN,4964.21,1468.48,Active,2021-07-03,Low
8784,NAB-A00008784,6208,Current,GHS,10943.83,7063.34,Active,2023-02-04,Low
8785,NAB-A00008785,6208,Current,GHS,9159.69,2199.67,Active,2023-01-30,Low
8786,NAB-A00008786,6209,Savings,USD,4866.67,2506.86,Active,2019-05-25,Low
8787,NAB-A00008787,6209,Savings,USD,9137.01,4926.53,Closed,2019-05-27,Low
8788,NAB-A00008788,6209,Fixed Deposit,USD,54381.62,19746.24,Active,2019-05-19,Mid
8789,NAB-A00008789,6210,Domiciliary,NGN,9529.55,3454.26,Active,2023-05-29,Low
8790,NAB-A00008790,6210,Current,NGN,4833.34,3977.31,Active,2023-06-26,Low
8791,NAB-A00008791,6211,Savings,NGN,4767.66,2780.87,Active,2019-03-21,Low
8792,NAB-A00008792,6212,Premium,USD,5133.39,4649.42,Active,2021-06-08,Low
8793,NAB-A00008793,6213,Savings,USD,4937.23,4113.56,Active,2021-03-20,Low
8794,NAB-A00008794,6213,Premium,USD,234847.3,99020.66,Active,2021-03-14,High
8795,NAB-A00008795,6214,Savings,USD,26933.52,8803.47,Active,2019-09-29,Low
8796,NAB-A00008796,6214,Savings,USD,48170.71,24048.46,Active,2019-09-30,Mid
8797,NAB-A00008797,6215,Fixed Deposit,NGN,25980.9,7785.63,Active,2023-03-02,Low
8798,NAB-A00008798,6215,Savings,NGN,9945.85,8815.38,Active,2023-03-06,Low
8799,NAB-A00008799,6216,Premium,NGN,9775.13,5658.47,Active,2020-06-26,Low
8800,NAB-A00008800,6216,Current,NGN,10532.17,4871.85,Active,2020-06-25,Low
8801,NAB-A00008801,6217,Savings,NGN,9275.6,4221.41,Active,2022-09-24,Low
8802,NAB-A00008802,6218,Premium,GBP,9950.82,4922.36,Active,2020-10-06,Low
8803,NAB-A00008803,6219,Premium,NGN,5045.93,1218.15,Active,2023-06-19,Low
8804,NAB-A00008804,6220,Current,GHS,10623.86,3722.34,Active,2021-08-30,Low
8805,NAB-A00008805,6220,Domiciliary,GHS,24019.4,9826.83,Active,2021-08-26,Low
8806,NAB-A00008806,6221,Savings,USD,9596.47,2930.32,Dormant,2021-02-28,Low
8807,NAB-A00008807,6221,Current,USD,5080.76,3384.16,Active,2021-03-06,Low
8808,NAB-A00008808,6222,Savings,NGN,23062.1,15676.49,Active,2020-07-08,Mid
8809,NAB-A00008809,6223,Fixed Deposit,NGN,9904.87,4566.32,Active,2020-06-10,Low
8810,NAB-A00008810,6224,Savings,NGN,5329.36,456.83,Active,2022-03-02,Low
8811,NAB-A00008811,6225,Savings,NGN,5081.67,1217.29,Active,2020-05-12,Low
8812,NAB-A00008812,6226,Savings,NGN,24422.59,21875.97,Active,2023-11-22,Mid
8813,NAB-A00008813,6226,Current,NGN,4725.51,833.74,Active,2023-11-29,Low
8814,NAB-A00008814,6227,Premium,NGN,5221.52,814.98,Active,2020-07-29,Low
8815,NAB-A00008815,6227,Current,NGN,25691.99,7732.97,Active,2020-07-31,Low
8816,NAB-A00008816,6228,Current,GBP,9801.24,4937.55,Dormant,2020-11-04,Low
8817,NAB-A00008817,6228,Current,GBP,23571.86,1780.91,Active,2020-10-16,Low
8818,NAB-A00008818,6229,Premium,NGN,9758.24,8737.86,Active,2023-11-21,Low
8819,NAB-A00008819,6230,Current,NGN,274407.12,40930.54,Dormant,2020-11-10,Mid
8820,NAB-A00008820,6230,Savings,NGN,101313.09,46789.79,Active,2020-11-09,Mid
8821,NAB-A00008821,6230,Savings,NGN,5439.08,4713.93,Active,2020-11-12,Low
8822,NAB-A00008822,6231,Domiciliary,NGN,5191.6,3128.05,Active,2019-11-26,Low
8823,NAB-A00008823,6232,Savings,NGN,4676.47,1436.89,Active,2022-06-05,Low
8824,NAB-A00008824,6232,Premium,NGN,23086.0,6198.62,Active,2022-05-21,Low
8825,NAB-A00008825,6233,Fixed Deposit,NGN,10085.1,5100.41,Active,2021-03-04,Low
8826,NAB-A00008826,6233,Savings,NGN,26904.64,4901.28,Suspended,2021-02-26,Low
8827,NAB-A00008827,6233,Domiciliary,NGN,23220.84,20765.55,Active,2021-03-26,Mid
8828,NAB-A00008828,6234,Current,NGN,4785.77,3831.53,Active,2023-06-11,Low
8829,NAB-A00008829,6234,Savings,NGN,45159.85,36789.24,Active,2023-06-18,Mid
8830,NAB-A00008830,6235,Savings,USD,5493.74,843.38,Dormant,2021-05-16,Low
8831,NAB-A00008831,6235,Domiciliary,USD,4778.72,4297.22,Active,2021-05-24,Low
8832,NAB-A00008832,6236,Premium,GHS,9291.22,1569.95,Active,2022-09-04,Low
8833,NAB-A00008833,6237,Current,GBP,47004.67,26284.77,Active,2022-03-22,Mid
8834,NAB-A00008834,6238,Premium,USD,5251.9,1491.74,Active,2019-05-30,Low
8835,NAB-A00008835,6239,Savings,NGN,4733.92,3724.18,Active,2020-05-25,Low
8836,NAB-A00008836,6240,Savings,GHS,5176.73,2703.72,Active,2020-12-28,Low
8837,NAB-A00008837,6241,Fixed Deposit,NGN,5486.28,2068.32,Active,2023-05-12,Low
8838,NAB-A00008838,6242,Current,NGN,50275.62,45949.69,Dormant,2022-10-05,Mid
8839,NAB-A00008839,6242,Savings,NGN,46919.4,28094.96,Active,2022-09-28,Mid
8840,NAB-A00008840,6243,Savings,USD,4640.85,3045.57,Active,2019-04-08,Low
8841,NAB-A00008841,6243,Savings,USD,10206.55,8807.51,Active,2019-04-21,Low
8842,NAB-A00008842,6244,Fixed Deposit,GHS,105546.74,5563.08,Active,2023-05-16,Low
8843,NAB-A00008843,6244,Savings,GHS,5114.91,2673.09,Active,2023-04-21,Low
8844,NAB-A00008844,6244,Domiciliary,GHS,97330.46,30983.09,Active,2023-04-22,Mid
8845,NAB-A00008845,6245,Savings,USD,23839.16,3154.76,Active,2023-04-28,Low
8846,NAB-A00008846,6246,Savings,NGN,5162.47,3298.3,Active,2019-10-24,Low
8847,NAB-A00008847,6247,Savings,USD,10435.65,9413.63,Active,2021-02-19,Low
8848,NAB-A00008848,6248,Current,NGN,9252.0,5917.01,Dormant,2019-08-12,Low
8849,NAB-A00008849,6249,Current,NGN,5336.98,2570.64,Active,2019-12-26,Low
8850,NAB-A00008850,6250,Current,USD,5126.01,3866.03,Active,2019-03-31,Low
8851,NAB-A00008851,6251,Savings,USD,22521.5,14153.6,Active,2022-02-16,Mid
8852,NAB-A00008852,6252,Domiciliary,USD,10444.06,9625.31,Active,2022-08-08,Low
8853,NAB-A00008853,6252,Domiciliary,USD,45626.23,20839.48,Active,2022-08-07,Mid
8854,NAB-A00008854,6253,Premium,GHS,5216.88,1492.95,Active,2021-03-18,Low
8855,NAB-A00008855,6254,Savings,NGN,5157.08,1107.84,Suspended,2022-10-12,Low
8856,NAB-A00008856,6254,Savings,NGN,252170.35,182522.04,Active,2022-11-01,High
8857,NAB-A00008857,6255,Savings,NGN,45956.26,22519.4,Active,2019-04-07,Mid
8858,NAB-A00008858,6256,Premium,GBP,4842.49,1721.46,Active,2019-10-12,Low
8859,NAB-A00008859,6257,Domiciliary,NGN,26004.75,18799.86,Active,2022-08-23,Mid
8860,NAB-A00008860,6258,Current,USD,5060.37,4433.32,Active,2021-11-18,Low
8861,NAB-A00008861,6259,Current,USD,48778.42,31907.85,Active,2020-05-23,Mid
